Main ID,Incident ID,Incident Type,Region of Incident,Incident Date,Incident Year,Month,Number of Dead,Minimum Estimated Number of Missing,Total Number of Dead and Missing,Number of Survivors,Number of Females,Number of Males,Number of Children,Country of Origin,Region of Origin,Cause of Death,Country of Incident,Migration Route,Location of Incident,Coordinates,UNSD Geographical Grouping,Information Source,URL,Source Quality,latitude,longitude,weather_data,date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,sunrise,sunset,daylight_duration,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant
2018.MMP00185,2018.MMP00185,Incident,Mediterranean,2018-02-16,2018,February,1.0,,1,,,,,Unknown,Unknown,Drowning,Libya,Central Mediterranean,"Body retrieved in AzZawiyah, Libya","32.79651175, 12.73374962",Uncategorized,IOM Libya,,4,32.79651175,12.73374962,"                       date  weather_code  temperature_2m_max  \
0 2018-02-16 00:00:00+00:00           3.0             15.5975   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0              9.1475            13.343333        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       39826.234375                0.0           23.132626   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           38.880001                   354.002106  ",2018-02-16 00:00:00+00:00,3.0,15.5975,9.1475,13.343333,0,0,39826.234,0.0,23.132626,38.88,354.0021
2018.MMP00186,2018.MMP00186,Incident,Mediterranean,2018-02-16,2018,February,1.0,,1,,,,,Unknown,Unknown,Drowning,Libya,Central Mediterranean,"Body retrieved in Tripoli, Libya","32.90681178, 13.18447184",Uncategorized,IOM Libya,,4,32.90681178,13.18447184,"                       date  weather_code  temperature_2m_max  \
0 2018-02-16 00:00:00+00:00           3.0             14.4805   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0             11.4305            14.045083        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0         39806.0625                0.0            28.99062   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           41.399998                    343.74173  ",2018-02-16 00:00:00+00:00,3.0,14.4805,11.4305,14.045083,0,0,39806.062,0.0,28.99062,41.399998,343.74173
2018.MMP00187,2018.MMP00187,Incident,Mediterranean,2018-02-16,2018,February,1.0,,1,,,,,Unknown,Unknown,Drowning,Algeria,Western Mediterranean,"Plage de Madagh, Aïn El Kerma, west of Oran, Algeria","35.64607412, -1.075810897",Uncategorized,"El Watan, Réflexion",http://bit.ly/2FfCRUG,3,35.64607412,-1.075810897,"                       date  weather_code  temperature_2m_max  \
0 2018-02-16 00:00:00+00:00           1.0           17.355999   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0               9.656            14.080998        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       39399.304688                0.0             7.42159   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0                23.4                    333.72583  ",2018-02-16 00:00:00+00:00,1.0,17.355999,9.656,14.080998,0,0,39399.305,0.0,7.42159,23.4,333.72583
2018.MMP00189,2018.MMP00189,Incident,Mediterranean,2018-02-17,2018,February,1.0,,1,,,,,Unknown,Unknown,Drowning,Algeria,Western Mediterranean,"Body found 10 km off the coast of Chlef province, between Mostaganem and Benabdelmalek Ramadan, Algeria","36.6544039, 0.924694723",Uncategorized,"IOM Algeria, Huffington Post",http://bit.ly/2o8LxES,3,36.6544039,0.924694723,"                       date  weather_code  temperature_2m_max  \
0 2018-02-17 00:00:00+00:00          51.0               14.95   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0                14.1            14.466667        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       39377.484375                0.1           27.288855   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           35.639999                   244.432266  ",2018-02-17 00:00:00+00:00,51.0,14.95,14.1,14.466667,0,0,39377.484,0.1,27.288855,35.64,244.43227
2018.MMP00195,2018.MMP00195,Incident,Mediterranean,2018-02-18,2018,February,2.0,,2,,,,,Unknown,Unknown,Drowning,Algeria,Western Mediterranean,"8 nautical miles north of Plage Bouzedjar, Ain Témouchent, Algeria","35.59581336, -1.186008961",Uncategorized,"IOM Algeria, Réflexion",http://bit.ly/2EDPLhW,3,35.59581336,-1.186008961,"                       date  weather_code  temperature_2m_max  \
0 2018-02-18 00:00:00+00:00           2.0             17.2155   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0              9.5655            13.092584        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       39662.957031                0.0           11.212135   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           26.280001                   212.152222  ",2018-02-18 00:00:00+00:00,2.0,17.2155,9.5655,13.092584,0,0,39662.957,0.0,11.212135,26.28,212.15222
2018.MMP00198,2018.MMP00198,Incident,Mediterranean,2018-02-19,2018,February,1.0,,1,,,1.0,,Unknown,Unknown,Mixed or unknown,Libya,Central Mediterranean,"Awlad Sukr area, 12km east of Al Khums, Libya","32.71914463, 14.17176853",Uncategorized,IOM Libya,,4,32.71914463,14.17176853,"                       date  weather_code  temperature_2m_max  \
0 2018-02-19 00:00:00+00:00          63.0           17.633499   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0             11.0335            13.635585        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       40177.429688                7.2           22.288042   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           51.119999                   284.655548  ",2018-02-19 00:00:00+00:00,63.0,17.6335,11.0335,13.635585,0,0,40177.43,7.2000003,22.288042,51.12,284.65555
2018.MMP00207,2018.MMP00207,Incident,Mediterranean,2018-02-21,2018,February,2.0,,2,,1.0,1.0,,Unknown,Sub-Saharan Africa,Drowning,Algeria,Western Mediterranean,"25 nautical miles north of Béni-Saf, Ain Témouchent, Algeria","35.40687907, -1.395759438",Uncategorized,"Le Soir d'Algerie, Algérie 360, Réflexion",http://bit.ly/2oE1mDZ,3,35.40687907,-1.395759438,"                       date  weather_code  temperature_2m_max  \
0 2018-02-21 00:00:00+00:00          51.0               15.35   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0               12.05            13.541667        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       40077.203125                0.6           36.719997   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0               49.32                   104.704643  ",2018-02-21 00:00:00+00:00,51.0,15.35,12.05,13.541667,0,0,40077.203,0.6,36.719997,49.32,104.70464
2018.MMP00223,2018.MMP00223,Incident,Mediterranean,2018-02-25,2018,February,1.0,,1,,,1.0,,Unknown,Sub-Saharan Africa,Drowning,Spain,Western Mediterranean,"Playa de Levante, La Línea de la Concepción, Cádiz, Spain","36.1509958, -5.3378834",Uncategorized,"Europa Press, Andalucía Información, Costa Cádiz",http://bit.ly/2HRd5XH,3,36.1509958,-5.3378834,"                       date  weather_code  temperature_2m_max  \
0 2018-02-25 00:00:00+00:00          51.0             15.2175   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0             10.0675            12.165417        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       40514.113281                0.8            9.793058   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           26.639999                    98.307396  ",2018-02-25 00:00:00+00:00,51.0,15.2175,10.0675,12.165417,0,0,40514.113,0.8,9.793058,26.64,98.307396
2018.MMP00224,2018.MMP00224,Incident,Mediterranean,2018-02-26,2018,February,1.0,,1,,,1.0,,Unknown,Sub-Saharan Africa,Sickness / lack of access to adequate healthcare,Spain,Western Mediterranean,"Tarifa, Cádiz, Spain","36.0082459, -5.603763054",Uncategorized,"Europa Press, Junta de Andalucía Centro de Emergencias",http://bit.ly/2F10oYt,3,36.0082459,-5.603763054,"                       date  weather_code  temperature_2m_max  \
0 2018-02-26 00:00:00+00:00          61.0               14.75   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0               13.15            13.743749        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       40664.222656                7.0           35.768856   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           47.880001                    98.408295  ",2018-02-26 00:00:00+00:00,61.0,14.75,13.15,13.743749,0,0,40664.223,7.0,35.768856,47.88,98.408295
2018.MMP00233,2018.MMP00233,Incident,Mediterranean,2018-02-28,2018,February,1.0,,1,,,1.0,,Unknown,Unknown,Drowning,Algeria,Western Mediterranean,"5 nautical miles northeast of Plage de Bouzedjar, Ain Témouchent, Algeria","35.6120715, -1.170012647",Uncategorized,Radio Algérienne,http://bit.ly/2ItWSI1,1,35.6120715,-1.170012647,"                       date  weather_code  temperature_2m_max  \
0 2018-02-28 00:00:00+00:00           2.0             23.4655   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0             10.7655            15.800916        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       40973.816406                0.0           12.979984   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           26.639999                   199.119843  ",2018-02-28 00:00:00+00:00,2.0,23.4655,10.7655,15.800916,0,0,40973.816,0.0,12.979984,26.64,199.11984
2018.MMP00246,2018.MMP00246,Incident,Mediterranean,2018-03-03,2018,March,3.0,,3,2.0,2.0,1.0,,Guinea,Western Africa,Drowning,Spain,Western Mediterranean,"Off the coast of Benzú, Ceuta, Spain","35.91540119, -5.380983631",Uncategorized,"UNHCR Spain, Caminando Fronteras, El Periódico, La Vanguardia",http://bit.ly/2I3EV2N,4,35.91540119,-5.380983631,"                       date  weather_code  temperature_2m_max  \
0 2018-03-03 00:00:00+00:00          61.0             16.2735   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0           13.123501            14.644334        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       41348.980469          12.599999           33.184502   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           75.959999                   228.507385  ",2018-03-03 00:00:00+00:00,61.0,16.2735,13.123501,14.644334,0,0,41348.98,12.599999,33.1845,75.96,228.50739
2018.MMP00247,"2018.MMP00247260,2018.MMP00247261,2018.MMP00247262,2018.MMP00247263,2018.MMP00247264,2018.MMP00247265,2018.MMP00247266,2018.MMP00247267",Split Incident,Mediterranean,2018-03-03,2018,March,,,0,,,,,Sierra Leone,Western Africa,Drowning,Libya,Central Mediterranean,53 nautical miles off the coast of Libya,"33.44274446, 12.57012788",Uncategorized,,,4,33.44274446,12.57012788,"                       date  weather_code  temperature_2m_max  \
0 2018-03-03 00:00:00+00:00           1.0                22.5   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0                17.0            18.108332        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       41540.753906                0.0           24.464113   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           31.319998                    189.51326  ",2018-03-03 00:00:00+00:00,1.0,22.5,17.0,18.108332,0,0,41540.754,0.0,24.464113,31.319998,189.51326
2018.MMP00247,2018.MMP00247259,Split Incident,Mediterranean,2018-03-03,2018,March,,21.0,21,30.0,4.0,17.0,,Sierra Leone,Western Africa,Drowning,Libya,Central Mediterranean,53 nautical miles off the coast of Libya,"33.44274446, 12.57012788",Uncategorized,"SOS Méditerranée, IOM Italy",http://bit.ly/2H4VLgy,4,33.44274446,12.57012788,"                       date  weather_code  temperature_2m_max  \
0 2018-03-03 00:00:00+00:00           1.0                22.5   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0                17.0            18.108332        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       41540.753906                0.0           24.464113   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           31.319998                    189.51326  ",2018-03-03 00:00:00+00:00,1.0,22.5,17.0,18.108332,0,0,41540.754,0.0,24.464113,31.319998,189.51326
2018.MMP00259,2018.MMP00259,Incident,Mediterranean,2018-03-08,2018,March,1.0,,1,,,1.0,,Unknown,Sub-Saharan Africa,Drowning,Spain,Western Mediterranean,"Body recovered on a beach in Rota, Cádiz, Spain","36.62658052, -6.383661709",Uncategorized,"Guardia Civil, Europa Press",http://bit.ly/2DMnWPj,5,36.62658052,-6.383661709,"                       date  weather_code  temperature_2m_max  \
0 2018-03-08 00:00:00+00:00          63.0           17.179998   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0               14.58            15.882081        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       41976.683594               11.4           33.563122   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           61.560001                   236.939636  ",2018-03-08 00:00:00+00:00,63.0,17.179998,14.58,15.882081,0,0,41976.684,11.4,33.56312,61.56,236.93964
2018.MMP00272,2018.MMP00272,Incident,Mediterranean,2018-03-12,2018,March,1.0,,1,,,1.0,,Eritrea,Eastern Africa,Sickness / lack of access to adequate healthcare,Italy,Central Mediterranean,"Hospital in Modica, Sicily, after being rescued off the coast of Libya","36.83992253, 14.76583753",Uncategorized,"Proactiva Open Arms, Human Rights Watch",http://bit.ly/2tIL5m3,4,36.83992253,14.76583753,"                       date  weather_code  temperature_2m_max  \
0 2018-03-12 00:00:00+00:00           2.0              17.812   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0            8.311999            12.195333        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       42533.179688                0.0           34.171566   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0               67.32                   298.027008  ",2018-03-12 00:00:00+00:00,2.0,17.812,8.311999,12.195333,0,0,42533.18,0.0,34.171566,67.32,298.027
2018.MMP00286,2018.MMP00286,Incident,Mediterranean,2018-03-15,2018,March,12.0,,12,22.0,,,,Unknown,Unknown,Drowning,Morocco,Western Mediterranean,Alboran Sea between Morocco and Spain,"35.51997054, -2.645016567",Uncategorized,Caminando Fronteras,http://bit.ly/2FDRbtf,4,35.51997054,-2.645016567,"                       date  weather_code  temperature_2m_max  \
0 2018-03-15 00:00:00+00:00          51.0               17.25   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0               14.25            15.527083        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       42989.886719                0.4           40.957813   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           55.439999                   268.408875  ",2018-03-15 00:00:00+00:00,51.0,17.25,14.25,15.527083,0,0,42989.887,0.4,40.957813,55.44,268.40887
2018.MMP00294,2018.MMP00294315,Split Incident,Mediterranean,2018-03-17,2018,March,8.0,,8,,,,5.0,"Afghanistan,Iraq,Unknown",Southern Asia,Drowning,Greece,Eastern Mediterranean,"Unspecified location off the coast of Agathonisi, Greece","37.46285574, 27.01084007",Uncategorized,"IOM Greece, Hellenic Coast Guard, Reuters, AP",http://www.hcg.gr/node/17395,5,37.46285574,27.01084007,"                       date  weather_code  temperature_2m_max  \
0 2018-03-17 00:00:00+00:00           1.0                18.0   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0                15.9            16.777082        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0        43244.59375                0.0           40.147667   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           54.719997                   145.243057  ",2018-03-17 00:00:00+00:00,1.0,18.0,15.9,16.777082,0,0,43244.594,0.0,40.147667,54.719997,145.24306
2018.MMP00294,2018.MMP00294314,Split Incident,Mediterranean,2018-03-17,2018,March,2.0,3.0,5,3.0,5.0,11.0,,"Afghanistan,Iraq,Unknown",Western / Southern Asia (P),Drowning,Greece,Eastern Mediterranean,"Unspecified location off the coast of Agathonisi, Greece","37.46285574, 27.01084007",Uncategorized,"IOM Greece, Hellenic Coast Guard, Reuters, AP",http://www.hcg.gr/node/17395,5,37.46285574,27.01084007,"                       date  weather_code  temperature_2m_max  \
0 2018-03-17 00:00:00+00:00           1.0                18.0   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0                15.9            16.777082        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0        43244.59375                0.0           40.147667   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           54.719997                   145.243057  ",2018-03-17 00:00:00+00:00,1.0,18.0,15.9,16.777082,0,0,43244.594,0.0,40.147667,54.719997,145.24306
